name,longitude,latitude,presence
Mus virtualis,-1018723,1442221.9078742012,1
Mus virtualis,-1148723,1292221.9078742021,0
Mus virtualis,-1173723,1277221.9078742021,1
Mus virtualis,-1088723,1252221.9078742024,1
Mus virtualis,-793723,1467221.907874201,1
Mus virtualis,-663723,1597221.9078742003,1
Mus virtualis,-1008723,1592221.9078742003,1
Mus virtualis,-1148723,1402221.9078742014,1
Mus virtualis,-1053723,1417221.9078742014,1
Mus virtualis,-808723,1422221.9078742014,0
Mus virtualis,-893723,1517221.9078742007,1
Mus virtualis,-868723,1517221.9078742007,1
Mus virtualis,-1093723,1627221.9078742,1
Mus virtualis,-1118723,1337221.907874202,1
Mus virtualis,-768723,1517221.9078742007,1
Mus virtualis,-1053723,1442221.9078742012,0
Mus virtualis,-1148723,1327221.907874202,1
Mus virtualis,-1158723,1497221.907874201,1
Mus virtualis,-1153723,1317221.907874202,0
Mus virtualis,-893723,1287221.9078742021,1
Mus virtualis,-883723,1422221.9078742014,1
Mus virtualis,-1013723,1522221.9078742007,1
Mus virtualis,-1178723,1507221.9078742007,0
Mus virtualis,-1173723,1312221.907874202,0
Mus virtualis,-1108723,1442221.9078742012,1
Mus virtualis,-1143723,1427221.9078742012,1
Mus virtualis,-1068723,1307221.907874202,1
Mus virtualis,-1168723,1572221.9078742005,0
Mus virtualis,-1023723,1597221.9078742003,1
Mus virtualis,-1018723,1567221.9078742005,1
Mus virtualis,-1008723,1567221.9078742005,1
Mus virtualis,-1183723,1312221.907874202,0
Mus virtualis,-1083723,1302221.9078742021,0
Mus virtualis,-933723,1362221.9078742017,1
Mus virtualis,-913723,1492221.907874201,0
Mus virtualis,-1193723,1502221.9078742007,1
Mus virtualis,-1193723,1497221.907874201,0
Mus virtualis,-1158723,1432221.9078742012,1
Mus virtualis,-1178723,1482221.907874201,1
Mus virtualis,-1113723,1367221.9078742017,1
Mus virtualis,-1193723,1457221.9078742012,1
Mus virtualis,-1058723,1357221.9078742017,1
Mus virtualis,-918723,1522221.9078742007,1
Mus virtualis,-1138723,1282221.9078742021,1
Mus virtualis,-1028723,1552221.9078742005,1
Mus virtualis,-863723,1432221.9078742012,1
Mus virtualis,-943723,1407221.9078742014,1
Mus virtualis,-1048723,1297221.9078742021,1
Mus virtualis,-783723,1547221.9078742005,1
Mus virtualis,-883723,1492221.907874201,1
Mus virtualis,-1123723,1282221.9078742021,1
Mus virtualis,-1128723,1437221.9078742012,0
Mus virtualis,-1098723,1322221.907874202,1
Mus virtualis,-773723,1527221.9078742007,1
Mus virtualis,-1053723,1412221.9078742014,1
Mus virtualis,-1168723,1517221.9078742007,1
Mus virtualis,-1068723,1317221.907874202,1
Mus virtualis,-1008723,1432221.9078742012,1
Mus virtualis,-1163723,1487221.907874201,1
Mus virtualis,-1098723,1367221.9078742017,1
Mus virtualis,-1038723,1532221.9078742007,0
Mus virtualis,-1078723,1317221.907874202,1
Mus virtualis,-1008723,1572221.9078742005,1
Mus virtualis,-1078723,1617221.9078742,1
Mus virtualis,-1073723,1337221.907874202,0
Mus virtualis,-783723,1467221.907874201,1
Mus virtualis,-1118723,1387221.9078742014,1
Mus virtualis,-888723,1452221.9078742012,1
Mus virtualis,-1088723,1467221.907874201,1
Mus virtualis,-1103723,1222221.9078742026,1
Mus virtualis,-718723,1587221.9078742003,1
Mus virtualis,-1163723,1502221.9078742007,1
Mus virtualis,-1173723,1287221.9078742021,1
Mus virtualis,-1108723,1292221.9078742021,1
Mus virtualis,-1033723,1627221.9078742,0
Mus virtualis,-703723,1512221.9078742007,1
Mus virtualis,-1063723,1452221.9078742012,1
Mus virtualis,-1108723,1337221.907874202,1
Mus virtualis,-1153723,1492221.907874201,1
Mus virtualis,-978723,1557221.9078742005,0
Mus virtualis,-1123723,1402221.9078742014,1
Mus virtualis,-823723,1452221.9078742012,0
Mus virtualis,-1063723,1442221.9078742012,0
Mus virtualis,-1118723,1257221.9078742024,1
Mus virtualis,-1128723,1372221.9078742017,1
Mus virtualis,-758723,1552221.9078742005,1
Mus virtualis,-1093723,1462221.907874201,1
Mus virtualis,-1113723,1412221.9078742014,1
Mus virtualis,-1123723,1372221.9078742017,1
Mus virtualis,-1063723,1607221.9078742003,1
Mus virtualis,-733723,1622221.9078742,1
Mus virtualis,-868723,1382221.9078742017,1
Mus virtualis,-958723,1537221.9078742005,0
Mus virtualis,-1138723,1287221.9078742021,1
Mus virtualis,-788723,1497221.907874201,1
Mus virtualis,-758723,1557221.9078742005,1
Mus virtualis,-1028723,1442221.9078742012,1
Mus virtualis,-1103723,1287221.9078742021,0
Mus virtualis,-773723,1477221.907874201,1
Mus virtualis,-1048723,1627221.9078742,1
Mus virtualis,-768723,1522221.9078742007,0
Mus virtualis,-1088723,1332221.907874202,1
Mus virtualis,-873723,1412221.9078742014,1
Mus virtualis,-1023723,1452221.9078742012,1
Mus virtualis,-1043723,1437221.9078742012,1
Mus virtualis,-793723,1517221.9078742007,1
Mus virtualis,-1098723,1347221.907874202,1
Mus virtualis,-953723,1472221.907874201,1
Mus virtualis,-728723,1532221.9078742007,0
Mus virtualis,-1148723,1572221.9078742005,1
Mus virtualis,-1003723,1512221.9078742007,1
Mus virtualis,-1153723,1572221.9078742005,1
Mus virtualis,-973723,1532221.9078742007,1
Mus virtualis,-908723,1512221.9078742007,1
Mus virtualis,-753723,1627221.9078742,0
Mus virtualis,-768723,1497221.907874201,0
Mus virtualis,-683723,1552221.9078742005,1
Mus virtualis,-1078723,1452221.9078742012,1
Mus virtualis,-1163723,1542221.9078742005,1
Mus virtualis,-1158723,1427221.9078742012,1
Mus virtualis,-1123723,1412221.9078742014,1
Mus virtualis,-1178723,1542221.9078742005,1
Mus virtualis,-1138723,1412221.9078742014,1
Mus virtualis,-758723,1592221.9078742003,1
Mus virtualis,-763723,1547221.9078742005,1
Mus virtualis,-853723,1527221.9078742007,1
Mus virtualis,-938723,1512221.9078742007,1
Mus virtualis,-1073723,1452221.9078742012,1
Mus virtualis,-1048723,1617221.9078742,1
Mus virtualis,-1028723,1527221.9078742007,0
Mus virtualis,-1013723,1612221.9078742,1
Mus virtualis,-1153723,1267221.9078742024,1
Mus virtualis,-1098723,1257221.9078742024,1
Mus virtualis,-1008723,1577221.9078742003,1
Mus virtualis,-1098723,1417221.9078742014,1
Mus virtualis,-933723,1382221.9078742017,0
Mus virtualis,-1098723,1317221.907874202,1
Mus virtualis,-1168723,1497221.907874201,1
Mus virtualis,-763723,1532221.9078742007,1
Mus virtualis,-703723,1577221.9078742003,0
Mus virtualis,-1078723,1347221.907874202,1
Mus virtualis,-1128723,1282221.9078742021,1
Mus virtualis,-878723,1427221.9078742012,1
Mus virtualis,-1153723,1442221.9078742012,1
Mus virtualis,-938723,1377221.9078742017,0
Mus virtualis,-708723,1567221.9078742005,1
Mus virtualis,-1158723,1522221.9078742007,1
Mus virtualis,-1148723,1312221.907874202,1
Mus virtualis,-868723,1402221.9078742014,1
Mus virtualis,-1123723,1362221.9078742017,1
Mus virtualis,-778723,1502221.9078742007,1
Mus virtualis,-773723,1602221.9078742003,1
Mus virtualis,-1083723,1317221.907874202,1
Mus virtualis,-1148723,1562221.9078742005,1
Mus virtualis,-1183723,1462221.907874201,1
Mus virtualis,-1083723,1312221.907874202,1
Mus virtualis,-1103723,1447221.9078742012,1
Mus virtualis,-1133723,1377221.9078742017,1
Mus virtualis,-1033723,1412221.9078742014,1
Mus virtualis,-1158723,1252221.9078742024,1
Mus virtualis,-1098723,1387221.9078742014,0
Mus virtualis,-1013723,1597221.9078742003,1
Mus virtualis,-1093723,1332221.907874202,1
Mus virtualis,-1088723,1337221.907874202,1
Mus virtualis,-1093723,1387221.9078742014,1
Mus virtualis,-928723,1362221.9078742017,1
Mus virtualis,-1143723,1312221.907874202,1
Mus virtualis,-713723,1532221.9078742007,1
Mus virtualis,-1118723,1457221.9078742012,1
Mus virtualis,-748723,1562221.9078742005,1
Mus virtualis,-713723,1557221.9078742005,0
Mus virtualis,-1088723,1317221.907874202,0
Mus virtualis,-698723,1512221.9078742007,0
Mus virtualis,-1063723,1367221.9078742017,0
Mus virtualis,-1103723,1437221.9078742012,1
Mus virtualis,-958723,1462221.907874201,1
Mus virtualis,-1023723,1527221.9078742007,1
Mus virtualis,-1068723,1442221.9078742012,1
Mus virtualis,-1083723,1462221.907874201,1
Mus virtualis,-1008723,1437221.9078742012,1
Mus virtualis,-878723,1492221.907874201,1
Mus virtualis,-1048723,1302221.9078742021,1
Mus virtualis,-1048723,1232221.9078742024,0
Mus virtualis,-1093723,1397221.9078742014,1
Mus virtualis,-918723,1402221.9078742014,1
Mus virtualis,-1143723,1382221.9078742017,1
Mus virtualis,-988723,1472221.907874201,1
Mus virtualis,-1113723,1447221.9078742012,1
Mus virtualis,-753723,1542221.9078742005,1
Mus virtualis,-723723,1547221.9078742005,1
Mus virtualis,-1183723,1522221.9078742007,1
Mus virtualis,-1183723,1512221.9078742007,1
Mus virtualis,-853723,1532221.9078742007,0
Mus virtualis,-883723,1527221.9078742007,1
Mus virtualis,-923723,1517221.9078742007,1
Mus virtualis,-1143723,1282221.9078742021,1
Mus virtualis,-863723,1517221.9078742007,1
Mus virtualis,-1063723,1362221.9078742017,1
Mus virtualis,-1088723,1302221.9078742021,1
Mus virtualis,-1103723,1237221.9078742024,1
Mus virtualis,-1113723,1457221.9078742012,1
Mus virtualis,-763723,1627221.9078742,1
Mus virtualis,-1078723,1377221.9078742017,1
Mus virtualis,-1103723,1257221.9078742024,1
Mus virtualis,-813723,1462221.907874201,1
Mus virtualis,-1038723,1612221.9078742,1
Mus virtualis,-1173723,1487221.907874201,1
Mus virtualis,-1188723,1497221.907874201,1
Mus virtualis,-1028723,1577221.9078742003,0
Mus virtualis,-1013723,1547221.9078742005,1
Mus virtualis,-1158723,1297221.9078742021,1
Mus virtualis,-1098723,1247221.9078742024,1
Mus virtualis,-1108723,1247221.9078742024,1
Mus virtualis,-708723,1537221.9078742005,1
Mus virtualis,-983723,1487221.907874201,1
Mus virtualis,-998723,1592221.9078742003,1
Mus virtualis,-973723,1517221.9078742007,1
Mus virtualis,-1113723,1372221.9078742017,1
Mus virtualis,-1113723,1317221.907874202,1
Mus virtualis,-943723,1357221.9078742017,1
Mus virtualis,-1118723,1462221.907874201,1
Mus virtualis,-798723,1447221.9078742012,0
Mus virtualis,-1088723,1462221.907874201,0
Mus virtualis,-1193723,1472221.907874201,0
Mus virtualis,-1148723,1432221.9078742012,1
Mus virtualis,-1023723,1482221.907874201,1
Mus virtualis,-1098723,1432221.9078742012,1
Mus virtualis,-1083723,1292221.9078742021,1
Mus virtualis,-963723,1472221.907874201,1
Mus virtualis,-1128723,1252221.9078742024,0
Mus virtualis,-1098723,1262221.9078742024,1
Mus virtualis,-1128723,1362221.9078742017,0
Mus virtualis,-963723,1467221.907874201,1
Mus virtualis,-1113723,1242221.9078742024,1
Mus virtualis,-998723,1507221.9078742007,0
Mus virtualis,-1133723,1337221.907874202,1
Mus virtualis,-753723,1547221.9078742005,1
Mus virtualis,-743723,1547221.9078742005,1
Mus virtualis,-703723,1532221.9078742007,1
Mus virtualis,-1068723,1622221.9078742,1
Mus virtualis,-738723,1557221.9078742005,1
Mus virtualis,-1123723,1357221.9078742017,1
Mus virtualis,-1028723,1602221.9078742003,1
Mus virtualis,-743723,1542221.9078742005,1
Mus virtualis,-1108723,1327221.907874202,1
Mus virtualis,-1153723,1487221.907874201,1
Mus virtualis,-1118723,1247221.9078742024,1
Mus virtualis,-1008723,1507221.9078742007,1
Mus virtualis,-1083723,1467221.907874201,1
Mus virtualis,-788723,1492221.907874201,1
Mus virtualis,-1198723,1467221.907874201,1
Mus virtualis,-1038723,1412221.9078742014,0
Mus virtualis,-1128723,1427221.9078742012,1
Mus virtualis,-853723,1422221.9078742014,1
Mus virtualis,-873723,1517221.9078742007,1
Mus virtualis,-1138723,1307221.907874202,1
Mus virtualis,-1148723,1322221.907874202,1
Mus virtualis,-748723,1572221.9078742005,1
Mus virtualis,-923723,1397221.9078742014,1
Mus virtualis,-873723,1437221.9078742012,1
Mus virtualis,-813723,1442221.9078742012,1
Mus virtualis,-998723,1552221.9078742005,1
Mus virtualis,-673723,1592221.9078742003,1
Mus virtualis,-1083723,1402221.9078742014,1
Mus virtualis,-1058723,1367221.9078742017,1
Mus virtualis,-788723,1537221.9078742005,1
Mus virtualis,-703723,1517221.9078742007,1
Mus virtualis,-1118723,1417221.9078742014,1
Mus virtualis,-1138723,1517221.9078742007,1
Mus virtualis,-713723,1542221.9078742005,0
Mus virtualis,-1128723,1307221.907874202,1
Mus virtualis,-1003723,1602221.9078742003,1
Mus virtualis,-1103723,1382221.9078742017,1
Mus virtualis,-1083723,1382221.9078742017,0
Mus virtualis,-1073723,1437221.9078742012,1
Mus virtualis,-1098723,1242221.9078742024,1
Mus virtualis,-1128723,1387221.9078742014,1
Mus virtualis,-978723,1482221.907874201,1
Mus virtualis,-998723,1502221.9078742007,1
Mus virtualis,-1153723,1312221.907874202,1
Mus virtualis,-1088723,1307221.907874202,1
Mus virtualis,-1138723,1377221.9078742017,1
Mus virtualis,-998723,1612221.9078742,0
Mus virtualis,-718723,1512221.9078742007,1
Mus virtualis,-878723,1387221.9078742014,0
Mus virtualis,-1068723,1367221.9078742017,1
Mus virtualis,-748723,1602221.9078742003,1
Mus virtualis,-1028723,1417221.9078742014,1
Mus virtualis,-1158723,1477221.907874201,1
Mus virtualis,-1228723,1567221.9078742005,1
Mus virtualis,-1133723,1452221.9078742012,0
Mus virtualis,-748723,1627221.9078742,1
Mus virtualis,-913723,1482221.907874201,1
Mus virtualis,-1193723,1517221.9078742007,1
Mus virtualis,-878723,1502221.9078742007,0
Mus virtualis,-663723,1592221.9078742003,1
Mus virtualis,-893723,1512221.9078742007,0
Mus virtualis,-1003723,1507221.9078742007,1
Mus virtualis,-1068723,1347221.907874202,1
Mus virtualis,-1028723,1587221.9078742003,1
Mus virtualis,-893723,1527221.9078742007,1
Mus virtualis,-1228723,1552221.9078742005,0
Mus virtualis,-1013723,1532221.9078742007,1
Mus virtualis,-1028723,1412221.9078742014,0
Mus virtualis,-1003723,1537221.9078742005,1
Mus virtualis,-1193723,1462221.907874201,1
Mus virtualis,-1048723,1432221.9078742012,1
Mus virtualis,-988723,1557221.9078742005,1
Mus virtualis,-973723,1467221.907874201,1
Mus virtualis,-973723,1522221.9078742007,1
Mus virtualis,-773723,1482221.907874201,1
Mus virtualis,-1018723,1562221.9078742005,1
Mus virtualis,-1053723,1437221.9078742012,1
Mus virtualis,-1173723,1582221.9078742003,0
Mus virtualis,-1098723,1472221.907874201,1
Mus virtualis,-1138723,1402221.9078742014,1
Mus virtualis,-978723,1467221.907874201,1
Mus virtualis,-1113723,1422221.9078742014,1
Mus virtualis,-993723,1562221.9078742005,1
Mus virtualis,-1198723,1472221.907874201,1
Mus virtualis,-1168723,1557221.9078742005,1
Mus virtualis,-1123723,1432221.9078742012,1
Mus virtualis,-1108723,1367221.9078742017,1
Mus virtualis,-1203723,1472221.907874201,0
Mus virtualis,-743723,1562221.9078742005,1
Mus virtualis,-1078723,1252221.9078742024,1
Mus virtualis,-1008723,1617221.9078742,1
Mus virtualis,-908723,1497221.907874201,1
Mus virtualis,-1088723,1412221.9078742014,0
Mus virtualis,-1118723,1447221.9078742012,1
Mus virtualis,-823723,1457221.9078742012,1
Mus virtualis,-933723,1392221.9078742014,0
Mus virtualis,-1113723,1402221.9078742014,1
Mus virtualis,-998723,1492221.907874201,1
Mus virtualis,-1178723,1502221.9078742007,1
Mus virtualis,-1063723,1267221.9078742024,1
Mus virtualis,-1113723,1387221.9078742014,1
Mus virtualis,-1088723,1447221.9078742012,1
Mus virtualis,-1163723,1302221.9078742021,1
Mus virtualis,-1118723,1477221.907874201,1
Mus virtualis,-1138723,1247221.9078742024,1
Mus virtualis,-1073723,1462221.907874201,1
Mus virtualis,-698723,1522221.9078742007,1
Mus virtualis,-923723,1512221.9078742007,1
Mus virtualis,-1173723,1307221.907874202,1
Mus virtualis,-1158723,1307221.907874202,1
Mus virtualis,-948723,1452221.9078742012,1
Mus virtualis,-708723,1552221.9078742005,1
Mus virtualis,-728723,1507221.9078742007,1
Mus virtualis,-903723,1527221.9078742007,1
Mus virtualis,-723723,1512221.9078742007,1
Mus virtualis,-778723,1497221.907874201,1
Mus virtualis,-1003723,1597221.9078742003,1
Mus virtualis,-1133723,1322221.907874202,0
Mus virtualis,-1103723,1312221.907874202,1
Mus virtualis,-788723,1487221.907874201,1
Mus virtualis,-1093723,1442221.9078742012,1
Mus virtualis,-923723,1467221.907874201,1
Mus virtualis,-868723,1507221.9078742007,0
Mus virtualis,-908723,1482221.907874201,1
Mus virtualis,-733723,1512221.9078742007,1
Mus virtualis,-958723,1467221.907874201,1
Mus virtualis,-1113723,1417221.9078742014,1
Mus virtualis,-1023723,1417221.9078742014,0
Mus virtualis,-763723,1557221.9078742005,1
Mus virtualis,-733723,1532221.9078742007,1
Mus virtualis,-698723,1542221.9078742005,1
Mus virtualis,-793723,1487221.907874201,1
Mus virtualis,-738723,1552221.9078742005,1
Mus virtualis,-1123723,1242221.9078742024,1
Mus virtualis,-763723,1597221.9078742003,1
Mus virtualis,-1148723,1502221.9078742007,1
Mus virtualis,-728723,1557221.9078742005,1
Mus virtualis,-1003723,1577221.9078742003,1
Mus virtualis,-733723,1627221.9078742,1
Mus virtualis,-893723,1452221.9078742012,1
Mus virtualis,-778723,1472221.907874201,1
Mus virtualis,-778723,1477221.907874201,1
Mus virtualis,-718723,1557221.9078742005,1
Mus virtualis,-1073723,1322221.907874202,1
Mus virtualis,-693723,1527221.9078742007,0
Mus virtualis,-1153723,1612221.9078742,1
Mus virtualis,-1108723,1227221.9078742026,0
Mus virtualis,-983723,1472221.907874201,1
Mus virtualis,-873723,1217221.9078742026,1
Mus virtualis,-1028723,1272221.9078742024,1
Mus virtualis,-993723,1482221.907874201,1
Mus virtualis,-998723,1557221.9078742005,1
Mus virtualis,-1158723,1437221.9078742012,1
Mus virtualis,-1203723,1477221.907874201,0
Mus virtualis,-998723,1527221.9078742007,1
Mus virtualis,-1153723,1402221.9078742014,0
Mus virtualis,-1018723,1582221.9078742003,1
Mus virtualis,-748723,1567221.9078742005,1
Mus virtualis,-718723,1547221.9078742005,1
Mus virtualis,-1058723,1607221.9078742003,0
Mus virtualis,-1078723,1402221.9078742014,1
Mus virtualis,-1143723,1402221.9078742014,1
Mus virtualis,-883723,1432221.9078742012,1
Mus virtualis,-993723,1507221.9078742007,1
Mus virtualis,-1018723,1277221.9078742021,1
Mus virtualis,-1148723,1557221.9078742005,1
Mus virtualis,-1088723,1362221.9078742017,0
Mus virtualis,-1088723,1297221.9078742021,0
Mus virtualis,-878723,1522221.9078742007,1
Mus virtualis,-1128723,1272221.9078742024,1
Mus virtualis,-1023723,1622221.9078742,0
Mus virtualis,-913723,1502221.9078742007,1
Mus virtualis,-1193723,1482221.907874201,0
Mus virtualis,-813723,1477221.907874201,1
Mus virtualis,-1168723,1297221.9078742021,0
Mus virtualis,-863723,1417221.9078742014,0
Mus virtualis,-923723,1402221.9078742014,1
Mus virtualis,-1058723,1377221.9078742017,1
Mus virtualis,-733723,1537221.9078742005,1
Mus virtualis,-823723,1467221.907874201,1
Mus virtualis,-998723,1582221.9078742003,1
Mus virtualis,-913723,1452221.9078742012,1
Mus virtualis,-1003723,1547221.9078742005,1
Mus virtualis,-1123723,1477221.907874201,1
Mus virtualis,-1053723,1447221.9078742012,1
Mus virtualis,-853723,1522221.9078742007,1
Mus virtualis,-1108723,1302221.9078742021,1
Mus virtualis,-743723,1602221.9078742003,1
Mus virtualis,-1098723,1312221.907874202,1
Mus virtualis,-938723,1372221.9078742017,1
Mus virtualis,-878723,1437221.9078742012,1
Mus virtualis,-1033723,1527221.9078742007,1
Mus virtualis,-943723,1512221.9078742007,1
Mus virtualis,-1133723,1387221.9078742014,1
Mus virtualis,-1153723,1397221.9078742014,0
Mus virtualis,-1148723,1447221.9078742012,0
Mus virtualis,-728723,1497221.907874201,1
Mus virtualis,-1043723,1617221.9078742,1
Mus virtualis,-1128723,1277221.9078742021,1
Mus virtualis,-1073723,1312221.907874202,1
Mus virtualis,-708723,1577221.9078742003,1
Mus virtualis,-683723,1547221.9078742005,1
Mus virtualis,-768723,1472221.907874201,1
Mus virtualis,-1093723,1262221.9078742024,0
Mus virtualis,-863723,1412221.9078742014,0
Mus virtualis,-1123723,1447221.9078742012,1
Mus virtualis,-963723,1462221.907874201,1
Mus virtualis,-713723,1537221.9078742005,1
Mus virtualis,-1068723,1617221.9078742,0
Mus virtualis,-743723,1552221.9078742005,1
Mus virtualis,-763723,1622221.9078742,1
Mus virtualis,-698723,1572221.9078742005,1
Mus virtualis,-1158723,1602221.9078742003,1
Mus virtualis,-1158723,1292221.9078742021,1
Mus virtualis,-1098723,1352221.9078742017,1
Mus virtualis,-1028723,1547221.9078742005,0
Mus virtualis,-1133723,1507221.9078742007,0
Mus virtualis,-1133723,1447221.9078742012,1
Mus virtualis,-668723,1597221.9078742003,0
Mus virtualis,-1163723,1547221.9078742005,1
Mus virtualis,-883723,1517221.9078742007,1
Mus virtualis,-883723,1537221.9078742005,1
Mus virtualis,-1083723,1627221.9078742,1
Mus virtualis,-868723,1437221.9078742012,1
Mus virtualis,-898723,1522221.9078742007,1
Mus virtualis,-1133723,1437221.9078742012,1
Mus virtualis,-813723,1467221.907874201,1
Mus virtualis,-1173723,1522221.9078742007,1
Mus virtualis,-1123723,1237221.9078742024,1
Mus virtualis,-1063723,1317221.907874202,1
Mus virtualis,-1168723,1492221.907874201,1
Mus virtualis,-733723,1602221.9078742003,1
Mus virtualis,-818723,1432221.9078742012,0
Mus virtualis,-968723,1522221.9078742007,0
Mus virtualis,-1123723,1332221.907874202,1
Mus virtualis,-1033723,1487221.907874201,1
Mus virtualis,-1173723,1302221.9078742021,1
Mus virtualis,-1108723,1357221.9078742017,1
Mus virtualis,-1163723,1497221.907874201,1
Mus virtualis,-1188723,1492221.907874201,1
Mus virtualis,-1148723,1272221.9078742024,1
Mus virtualis,-998723,1497221.907874201,1
Mus virtualis,-773723,1507221.9078742007,1
Mus virtualis,-773723,1537221.9078742005,1
Mus virtualis,-778723,1552221.9078742005,1
Mus virtualis,-1123723,1257221.9078742024,1
Mus virtualis,-738723,1602221.9078742003,1
Mus virtualis,-1158723,1502221.9078742007,0
Mus virtualis,-1163723,1512221.9078742007,0
Mus virtualis,-668723,1587221.9078742003,0
Mus virtualis,-873723,1427221.9078742012,1
Mus virtualis,-1083723,1452221.9078742012,1
Mus virtualis,-1048723,1447221.9078742012,0
Mus virtualis,-748723,1607221.9078742003,0
Mus virtualis,-1143723,1532221.9078742007,1
Mus virtualis,-848723,1422221.9078742014,1
Mus virtualis,-998723,1512221.9078742007,1
Mus virtualis,-793723,1482221.907874201,0
Mus virtualis,-1188723,1307221.907874202,1
Mus virtualis,-1118723,1422221.9078742014,1
Mus virtualis,-1178723,1512221.9078742007,1
Mus virtualis,-978723,1522221.9078742007,1
Mus virtualis,-988723,1477221.907874201,1
Mus virtualis,-1058723,1627221.9078742,1
Mus virtualis,-1088723,1457221.9078742012,1
Mus virtualis,-788723,1477221.907874201,1
Mus virtualis,-1133723,1412221.9078742014,1
Mus virtualis,-933723,1367221.9078742017,1
Mus virtualis,-1123723,1322221.907874202,1
Mus virtualis,-1138723,1302221.9078742021,0
Mus virtualis,-1158723,1532221.9078742007,0
Mus virtualis,-1058723,1452221.9078742012,1
Mus virtualis,-1038723,1487221.907874201,1
Mus virtualis,-1058723,1262221.9078742024,0
Mus virtualis,-938723,1362221.9078742017,1
Mus virtualis,-1018723,1587221.9078742003,0
Mus virtualis,-1168723,1552221.9078742005,1
Mus virtualis,-768723,1487221.907874201,1
Mus virtualis,-733723,1597221.9078742003,1
Mus virtualis,-738723,1502221.9078742007,1
Mus virtualis,-698723,1552221.9078742005,1
Mus virtualis,-1123723,1327221.907874202,1
Mus virtualis,-1083723,1262221.9078742024,1
Mus virtualis,-1168723,1292221.9078742021,1
Mus virtualis,-1038723,1622221.9078742,1
Mus virtualis,-938723,1407221.9078742014,1
Mus virtualis,-913723,1517221.9078742007,1
Mus virtualis,-1008723,1562221.9078742005,1
Mus virtualis,-1088723,1382221.9078742017,1
Mus virtualis,-1088723,1437221.9078742012,0
Mus virtualis,-1173723,1292221.9078742021,1
Mus virtualis,-913723,1522221.9078742007,1
Mus virtualis,-1103723,1377221.9078742017,1
Mus virtualis,-1068723,1372221.9078742017,1
Mus virtualis,-983723,1547221.9078742005,1
Mus virtualis,-1103723,1407221.9078742014,1
Mus virtualis,-1108723,1447221.9078742012,1
Mus virtualis,-1033723,1532221.9078742007,1
Mus virtualis,-993723,1537221.9078742005,0
Mus virtualis,-1143723,1392221.9078742014,1
Mus virtualis,-943723,1557221.9078742005,0
Mus virtualis,-1123723,1337221.907874202,1
Mus virtualis,-858723,1522221.9078742007,0
Mus virtualis,-728723,1592221.9078742003,1
Mus virtualis,-1178723,1537221.9078742005,1
Mus virtualis,-893723,1457221.9078742012,1
Mus virtualis,-1088723,1227221.9078742026,1
Mus virtualis,-813723,1457221.9078742012,1
Mus virtualis,-703723,1572221.9078742005,0
Mus virtualis,-1083723,1237221.9078742024,1
Mus virtualis,-1138723,1407221.9078742014,1
Mus virtualis,-1158723,1442221.9078742012,0
Mus virtualis,-1118723,1327221.907874202,1
Mus virtualis,-1093723,1382221.9078742017,1
Mus virtualis,-1083723,1362221.9078742017,1
Mus virtualis,-1083723,1352221.9078742017,0
Mus virtualis,-1123723,1302221.9078742021,1
Mus virtualis,-1163723,1492221.907874201,1
Mus virtualis,-1158723,1282221.9078742021,1
Mus virtualis,-1163723,1532221.9078742007,1
Mus virtualis,-1143723,1537221.9078742005,0
Mus virtualis,-1138723,1502221.9078742007,1
Mus virtualis,-778723,1507221.9078742007,0
Mus virtualis,-1093723,1457221.9078742012,1
Mus virtualis,-1163723,1537221.9078742005,0
Mus virtualis,-953723,1457221.9078742012,1
Mus virtualis,-873723,1387221.9078742014,1
Mus virtualis,-913723,1472221.907874201,1
Mus virtualis,-1123723,1407221.9078742014,1
Mus virtualis,-1133723,1362221.9078742017,1
Mus virtualis,-1023723,1267221.9078742024,1
Mus virtualis,-1128723,1367221.9078742017,1
Mus virtualis,-1138723,1422221.9078742014,1
Mus virtualis,-718723,1542221.9078742005,1
Mus virtualis,-738723,1572221.9078742005,1
Mus virtualis,-1043723,1407221.9078742014,1
Mus virtualis,-788723,1527221.9078742007,1
Mus virtualis,-888723,1457221.9078742012,1
Mus virtualis,-1018723,1527221.9078742007,1
Mus virtualis,-1093723,1352221.9078742017,1
Mus virtualis,-1018723,1447221.9078742012,1
Mus virtualis,-723723,1517221.9078742007,0
Mus virtualis,-1063723,1342221.907874202,1
Mus virtualis,-868723,1422221.9078742014,1
Mus virtualis,-1138723,1507221.9078742007,0
Mus virtualis,-1093723,1347221.907874202,1
Mus virtualis,-883723,1397221.9078742014,1
Mus virtualis,-923723,1392221.9078742014,1
Mus virtualis,-1008723,1452221.9078742012,1
Mus virtualis,-1123723,1392221.9078742014,1
Mus virtualis,-1013723,1427221.9078742012,1
Mus virtualis,-1003723,1527221.9078742007,1
Mus virtualis,-1118723,1347221.907874202,1
Mus virtualis,-763723,1542221.9078742005,1
Mus virtualis,-1103723,1462221.907874201,1
Mus virtualis,-1168723,1512221.9078742007,1
Mus virtualis,-1078723,1417221.9078742014,1
Mus virtualis,-923723,1462221.907874201,1
Mus virtualis,-1003723,1587221.9078742003,1
Mus virtualis,-708723,1527221.9078742007,1
Mus virtualis,-728723,1522221.9078742007,1
Mus virtualis,-738723,1532221.9078742007,1
Mus virtualis,-988723,1492221.907874201,1
